Date,CCTV_ID,Timestamp,Track_ID,Image_Path,Brand,Color,Type,first_seen_ts,last_seen_ts,first_seen_iso,last_seen_iso
22-05-2026,CCTV05,04:59:56,2,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_2_Car_22-05-2026_04-59-56_f000070_crop.jpg,Toyota,White,Car,1779400794,1779400801,2026-05-22T04:59:54.320951,2026-05-22T05:00:01.898960
22-05-2026,CCTV01,04:59:56,1,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_1_Car_22-05-2026_04-59-56_f000071_crop.jpg,Toyota,Gray,Car,1779400793,1779400801,2026-05-22T04:59:53.875186,2026-05-22T05:00:01.750371
22-05-2026,CCTV04,04:59:56,0,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV04/CCTV04_track_0_Car_22-05-2026_04-59-56_f000071_crop.jpg,Mitsubishi,White,Car,1779400794,1779400800,2026-05-22T04:59:54.320951,2026-05-22T05:00:00.561664
22-05-2026,CCTV05,04:59:56,2,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_2_Car_22-05-2026_04-59-56_f000071_crop.jpg,Toyota,White,Car,1779400794,1779400801,2026-05-22T04:59:54.320951,2026-05-22T05:00:01.898960
22-05-2026,CCTV01,04:59:56,1,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_1_Car_22-05-2026_04-59-56_f000072_crop.jpg,Toyota,Gray,Car,1779400793,1779400801,2026-05-22T04:59:53.875186,2026-05-22T05:00:01.750371
22-05-2026,CCTV04,04:59:56,0,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV04/CCTV04_track_0_Car_22-05-2026_04-59-56_f000072_crop.jpg,Mitsubishi,White,Car,1779400794,1779400800,2026-05-22T04:59:54.320951,2026-05-22T05:00:00.561664
22-05-2026,CCTV05,04:59:56,2,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_2_Car_22-05-2026_04-59-56_f000072_crop.jpg,Toyota,White,Car,1779400794,1779400801,2026-05-22T04:59:54.320951,2026-05-22T05:00:01.898960
22-05-2026,CCTV01,04:59:56,1,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_1_Car_22-05-2026_04-59-56_f000073_crop.jpg,Toyota,Gray,Car,1779400793,1779400801,2026-05-22T04:59:53.875186,2026-05-22T05:00:01.750371
22-05-2026,CCTV04,04:59:56,0,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV04/CCTV04_track_0_Car_22-05-2026_04-59-56_f000073_crop.jpg,Toyota,White,Car,1779400794,1779400800,2026-05-22T04:59:54.320951,2026-05-22T05:00:00.561664
22-05-2026,CCTV05,04:59:56,2,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_2_Car_22-05-2026_04-59-56_f000073_crop.jpg,Toyota,White,Car,1779400794,1779400801,2026-05-22T04:59:54.320951,2026-05-22T05:00:01.898960
22-05-2026,CCTV04,04:59:56,0,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV04/CCTV04_track_0_Car_22-05-2026_04-59-56_f000074_crop.jpg,Truck,White,Car,1779400794,1779400800,2026-05-22T04:59:54.320951,2026-05-22T05:00:00.561664
22-05-2026,CCTV05,04:59:56,2,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_2_Car_22-05-2026_04-59-56_f000074_crop.jpg,Toyota,White,Car,1779400794,1779400801,2026-05-22T04:59:54.320951,2026-05-22T05:00:01.898960
22-05-2026,CCTV04,04:59:57,0,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV04/CCTV04_track_0_Car_22-05-2026_04-59-57_f000075_crop.jpg,Truck,White,Car,1779400794,1779400800,2026-05-22T04:59:54.320951,2026-05-22T05:00:00.561664
22-05-2026,CCTV05,04:59:57,2,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_2_Car_22-05-2026_04-59-57_f000075_crop.jpg,Toyota,White,Car,1779400794,1779400801,2026-05-22T04:59:54.320951,2026-05-22T05:00:01.898960
22-05-2026,CCTV01,04:59:57,1,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_1_Car_22-05-2026_04-59-57_f000076_crop.jpg,Toyota,Gray,Car,1779400793,1779400801,2026-05-22T04:59:53.875186,2026-05-22T05:00:01.750371
22-05-2026,CCTV04,04:59:57,0,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV04/CCTV04_track_0_Car_22-05-2026_04-59-57_f000076_crop.jpg,Mitsubishi,White,Car,1779400794,1779400800,2026-05-22T04:59:54.320951,2026-05-22T05:00:00.561664
22-05-2026,CCTV05,04:59:57,2,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_2_Car_22-05-2026_04-59-57_f000076_crop.jpg,Toyota,White,Car,1779400794,1779400801,2026-05-22T04:59:54.320951,2026-05-22T05:00:01.898960
22-05-2026,CCTV01,04:59:57,1,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_1_Car_22-05-2026_04-59-57_f000077_crop.jpg,Toyota,Gray,Car,1779400793,1779400801,2026-05-22T04:59:53.875186,2026-05-22T05:00:01.750371
22-05-2026,CCTV04,04:59:57,0,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV04/CCTV04_track_0_Car_22-05-2026_04-59-57_f000077_crop.jpg,Truck,White,Car,1779400794,1779400800,2026-05-22T04:59:54.320951,2026-05-22T05:00:00.561664
22-05-2026,CCTV05,04:59:57,2,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_2_Car_22-05-2026_04-59-57_f000077_crop.jpg,Toyota,White,Car,1779400794,1779400801,2026-05-22T04:59:54.320951,2026-05-22T05:00:01.898960
22-05-2026,CCTV01,04:59:57,1,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_1_Car_22-05-2026_04-59-57_f000078_crop.jpg,Toyota,Gray,Car,1779400793,1779400801,2026-05-22T04:59:53.875186,2026-05-22T05:00:01.750371
22-05-2026,CCTV04,04:59:57,0,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV04/CCTV04_track_0_Car_22-05-2026_04-59-57_f000078_crop.jpg,Mitsubishi,White,Car,1779400794,1779400800,2026-05-22T04:59:54.320951,2026-05-22T05:00:00.561664
22-05-2026,CCTV05,04:59:57,2,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_2_Car_22-05-2026_04-59-57_f000078_crop.jpg,Toyota,White,Car,1779400794,1779400801,2026-05-22T04:59:54.320951,2026-05-22T05:00:01.898960
22-05-2026,CCTV01,04:59:57,1,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_1_Car_22-05-2026_04-59-57_f000079_crop.jpg,Toyota,Gray,Car,1779400793,1779400801,2026-05-22T04:59:53.875186,2026-05-22T05:00:01.750371
22-05-2026,CCTV04,04:59:57,0,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV04/CCTV04_track_0_Car_22-05-2026_04-59-57_f000079_crop.jpg,Mitsubishi,White,Car,1779400794,1779400800,2026-05-22T04:59:54.320951,2026-05-22T05:00:00.561664
22-05-2026,CCTV05,04:59:57,2,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_2_Car_22-05-2026_04-59-57_f000079_crop.jpg,Toyota,White,Car,1779400794,1779400801,2026-05-22T04:59:54.320951,2026-05-22T05:00:01.898960
22-05-2026,CCTV01,04:59:57,1,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_1_Car_22-05-2026_04-59-57_f000080_crop.jpg,Toyota,Gray,Car,1779400793,1779400801,2026-05-22T04:59:53.875186,2026-05-22T05:00:01.750371
22-05-2026,CCTV04,04:59:57,0,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV04/CCTV04_track_0_Car_22-05-2026_04-59-57_f000080_crop.jpg,Mitsubishi,White,Car,1779400794,1779400800,2026-05-22T04:59:54.320951,2026-05-22T05:00:00.561664
22-05-2026,CCTV01,04:59:58,1,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_1_Car_22-05-2026_04-59-58_f000081_crop.jpg,Toyota,Gray,Car,1779400793,1779400801,2026-05-22T04:59:53.875186,2026-05-22T05:00:01.750371
22-05-2026,CCTV04,04:59:58,0,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV04/CCTV04_track_0_Car_22-05-2026_04-59-58_f000081_crop.jpg,Toyota,White,Car,1779400794,1779400800,2026-05-22T04:59:54.320951,2026-05-22T05:00:00.561664
22-05-2026,CCTV01,04:59:58,1,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_1_Car_22-05-2026_04-59-58_f000082_crop.jpg,Toyota,Gray,Car,1779400793,1779400801,2026-05-22T04:59:53.875186,2026-05-22T05:00:01.750371
22-05-2026,CCTV04,04:59:58,0,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV04/CCTV04_track_0_Car_22-05-2026_04-59-58_f000082_crop.jpg,Mitsubishi,White,Car,1779400794,1779400800,2026-05-22T04:59:54.320951,2026-05-22T05:00:00.561664
22-05-2026,CCTV05,04:59:58,2,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_2_Car_22-05-2026_04-59-58_f000082_crop.jpg,Toyota,White,Car,1779400794,1779400801,2026-05-22T04:59:54.320951,2026-05-22T05:00:01.898960
22-05-2026,CCTV01,04:59:58,1,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_1_Car_22-05-2026_04-59-58_f000083_crop.jpg,Toyota,Gray,Car,1779400793,1779400801,2026-05-22T04:59:53.875186,2026-05-22T05:00:01.750371
22-05-2026,CCTV04,04:59:58,0,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV04/CCTV04_track_0_Car_22-05-2026_04-59-58_f000083_crop.jpg,Ford,White,Car,1779400794,1779400800,2026-05-22T04:59:54.320951,2026-05-22T05:00:00.561664
22-05-2026,CCTV05,04:59:58,2,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_2_Car_22-05-2026_04-59-58_f000083_crop.jpg,Toyota,White,Car,1779400794,1779400801,2026-05-22T04:59:54.320951,2026-05-22T05:00:01.898960
22-05-2026,CCTV01,04:59:58,1,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_1_Car_22-05-2026_04-59-58_f000084_crop.jpg,Toyota,Gray,Car,1779400793,1779400801,2026-05-22T04:59:53.875186,2026-05-22T05:00:01.750371
22-05-2026,CCTV04,04:59:58,0,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV04/CCTV04_track_0_Car_22-05-2026_04-59-58_f000084_crop.jpg,Mitsubishi,White,Car,1779400794,1779400800,2026-05-22T04:59:54.320951,2026-05-22T05:00:00.561664
22-05-2026,CCTV05,04:59:58,2,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_2_Car_22-05-2026_04-59-58_f000084_crop.jpg,Toyota,White,Car,1779400794,1779400801,2026-05-22T04:59:54.320951,2026-05-22T05:00:01.898960
22-05-2026,CCTV01,04:59:58,1,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_1_Car_22-05-2026_04-59-58_f000085_crop.jpg,Toyota,Gray,Car,1779400793,1779400801,2026-05-22T04:59:53.875186,2026-05-22T05:00:01.750371
22-05-2026,CCTV04,04:59:58,0,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV04/CCTV04_track_0_Car_22-05-2026_04-59-58_f000085_crop.jpg,Toyota,White,Car,1779400794,1779400800,2026-05-22T04:59:54.320951,2026-05-22T05:00:00.561664
22-05-2026,CCTV05,04:59:58,2,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_2_Car_22-05-2026_04-59-58_f000085_crop.jpg,Toyota,White,Car,1779400794,1779400801,2026-05-22T04:59:54.320951,2026-05-22T05:00:01.898960
22-05-2026,CCTV01,04:59:58,1,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_1_Car_22-05-2026_04-59-58_f000086_crop.jpg,Toyota,Gray,Car,1779400793,1779400801,2026-05-22T04:59:53.875186,2026-05-22T05:00:01.750371
22-05-2026,CCTV04,04:59:58,0,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV04/CCTV04_track_0_Car_22-05-2026_04-59-58_f000086_crop.jpg,Mitsubishi,White,Car,1779400794,1779400800,2026-05-22T04:59:54.320951,2026-05-22T05:00:00.561664
22-05-2026,CCTV05,04:59:58,2,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_2_Car_22-05-2026_04-59-58_f000086_crop.jpg,Toyota,White,Car,1779400794,1779400801,2026-05-22T04:59:54.320951,2026-05-22T05:00:01.898960
22-05-2026,CCTV01,04:59:58,1,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_1_Car_22-05-2026_04-59-58_f000087_crop.jpg,Toyota,Gray,Car,1779400793,1779400801,2026-05-22T04:59:53.875186,2026-05-22T05:00:01.750371
22-05-2026,CCTV04,04:59:58,0,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV04/CCTV04_track_0_Car_22-05-2026_04-59-58_f000087_crop.jpg,Truck,White,Car,1779400794,1779400800,2026-05-22T04:59:54.320951,2026-05-22T05:00:00.561664
22-05-2026,CCTV05,04:59:58,2,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_2_Car_22-05-2026_04-59-58_f000087_crop.jpg,Toyota,White,Car,1779400794,1779400801,2026-05-22T04:59:54.320951,2026-05-22T05:00:01.898960
22-05-2026,CCTV01,04:59:59,1,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_1_Car_22-05-2026_04-59-59_f000088_crop.jpg,Toyota,Gray,Car,1779400793,1779400801,2026-05-22T04:59:53.875186,2026-05-22T05:00:01.750371
22-05-2026,CCTV04,04:59:59,0,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV04/CCTV04_track_0_Car_22-05-2026_04-59-59_f000088_crop.jpg,Truck,White,Car,1779400794,1779400800,2026-05-22T04:59:54.320951,2026-05-22T05:00:00.561664
22-05-2026,CCTV05,04:59:59,2,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_2_Car_22-05-2026_04-59-59_f000088_crop.jpg,Toyota,White,Car,1779400794,1779400801,2026-05-22T04:59:54.320951,2026-05-22T05:00:01.898960
22-05-2026,CCTV01,04:59:59,1,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_1_Car_22-05-2026_04-59-59_f000089_crop.jpg,Toyota,Gray,Car,1779400793,1779400801,2026-05-22T04:59:53.875186,2026-05-22T05:00:01.750371
22-05-2026,CCTV04,04:59:59,0,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV04/CCTV04_track_0_Car_22-05-2026_04-59-59_f000089_crop.jpg,Truck,White,Car,1779400794,1779400800,2026-05-22T04:59:54.320951,2026-05-22T05:00:00.561664
22-05-2026,CCTV05,04:59:59,2,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_2_Car_22-05-2026_04-59-59_f000089_crop.jpg,Toyota,White,Car,1779400794,1779400801,2026-05-22T04:59:54.320951,2026-05-22T05:00:01.898960
22-05-2026,CCTV01,04:59:59,1,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_1_Car_22-05-2026_04-59-59_f000090_crop.jpg,Toyota,Gray,Car,1779400793,1779400801,2026-05-22T04:59:53.875186,2026-05-22T05:00:01.750371
22-05-2026,CCTV04,04:59:59,0,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV04/CCTV04_track_0_Car_22-05-2026_04-59-59_f000090_crop.jpg,Truck,White,Car,1779400794,1779400800,2026-05-22T04:59:54.320951,2026-05-22T05:00:00.561664
22-05-2026,CCTV05,04:59:59,2,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_2_Car_22-05-2026_04-59-59_f000090_crop.jpg,Toyota,White,Car,1779400794,1779400801,2026-05-22T04:59:54.320951,2026-05-22T05:00:01.898960
22-05-2026,CCTV01,04:59:59,1,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_1_Car_22-05-2026_04-59-59_f000091_crop.jpg,Toyota,Gray,Car,1779400793,1779400801,2026-05-22T04:59:53.875186,2026-05-22T05:00:01.750371
22-05-2026,CCTV04,04:59:59,0,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV04/CCTV04_track_0_Car_22-05-2026_04-59-59_f000091_crop.jpg,Truck,White,Car,1779400794,1779400800,2026-05-22T04:59:54.320951,2026-05-22T05:00:00.561664
22-05-2026,CCTV05,04:59:59,2,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_2_Car_22-05-2026_04-59-59_f000091_crop.jpg,Toyota,White,Car,1779400794,1779400801,2026-05-22T04:59:54.320951,2026-05-22T05:00:01.898960
22-05-2026,CCTV01,04:59:59,1,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_1_Car_22-05-2026_04-59-59_f000092_crop.jpg,Toyota,Gray,Car,1779400793,1779400801,2026-05-22T04:59:53.875186,2026-05-22T05:00:01.750371
22-05-2026,CCTV04,04:59:59,0,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV04/CCTV04_track_0_Car_22-05-2026_04-59-59_f000092_crop.jpg,Truck,White,Car,1779400794,1779400800,2026-05-22T04:59:54.320951,2026-05-22T05:00:00.561664
22-05-2026,CCTV05,04:59:59,2,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_2_Car_22-05-2026_04-59-59_f000092_crop.jpg,Toyota,White,Car,1779400794,1779400801,2026-05-22T04:59:54.320951,2026-05-22T05:00:01.898960
22-05-2026,CCTV01,04:59:59,1,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_1_Car_22-05-2026_04-59-59_f000093_crop.jpg,Toyota,Gray,Car,1779400793,1779400801,2026-05-22T04:59:53.875186,2026-05-22T05:00:01.750371
22-05-2026,CCTV04,04:59:59,0,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV04/CCTV04_track_0_Car_22-05-2026_04-59-59_f000093_crop.jpg,Truck,White,Car,1779400794,1779400800,2026-05-22T04:59:54.320951,2026-05-22T05:00:00.561664
22-05-2026,CCTV05,04:59:59,2,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_2_Car_22-05-2026_04-59-59_f000093_crop.jpg,Toyota,White,Car,1779400794,1779400801,2026-05-22T04:59:54.320951,2026-05-22T05:00:01.898960
22-05-2026,CCTV01,04:59:59,1,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_1_Car_22-05-2026_04-59-59_f000094_crop.jpg,Toyota,Gray,Car,1779400793,1779400801,2026-05-22T04:59:53.875186,2026-05-22T05:00:01.750371
22-05-2026,CCTV04,04:59:59,0,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV04/CCTV04_track_0_Car_22-05-2026_04-59-59_f000094_crop.jpg,Toyota,White,Car,1779400794,1779400800,2026-05-22T04:59:54.320951,2026-05-22T05:00:00.561664
22-05-2026,CCTV05,04:59:59,2,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_2_Car_22-05-2026_04-59-59_f000094_crop.jpg,Toyota,White,Car,1779400794,1779400801,2026-05-22T04:59:54.320951,2026-05-22T05:00:01.898960
22-05-2026,CCTV01,05:00:00,1,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_1_Car_22-05-2026_05-00-00_f000095_crop.jpg,Toyota,Gray,Car,1779400793,1779400801,2026-05-22T04:59:53.875186,2026-05-22T05:00:01.750371
22-05-2026,CCTV04,05:00:00,0,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV04/CCTV04_track_0_Car_22-05-2026_05-00-00_f000095_crop.jpg,Toyota,White,Car,1779400794,1779400800,2026-05-22T04:59:54.320951,2026-05-22T05:00:00.561664
22-05-2026,CCTV05,05:00:00,2,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_2_Car_22-05-2026_05-00-00_f000095_crop.jpg,Toyota,White,Car,1779400794,1779400801,2026-05-22T04:59:54.320951,2026-05-22T05:00:01.898960
22-05-2026,CCTV01,05:00:00,1,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_1_Car_22-05-2026_05-00-00_f000096_crop.jpg,Toyota,Gray,Car,1779400793,1779400801,2026-05-22T04:59:53.875186,2026-05-22T05:00:01.750371
22-05-2026,CCTV04,05:00:00,0,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV04/CCTV04_track_0_Car_22-05-2026_05-00-00_f000096_crop.jpg,Toyota,White,Car,1779400794,1779400800,2026-05-22T04:59:54.320951,2026-05-22T05:00:00.561664
22-05-2026,CCTV05,05:00:00,2,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_2_Car_22-05-2026_05-00-00_f000096_crop.jpg,Toyota,White,Car,1779400794,1779400801,2026-05-22T04:59:54.320951,2026-05-22T05:00:01.898960
22-05-2026,CCTV01,05:00:00,1,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_1_Car_22-05-2026_05-00-00_f000097_crop.jpg,Toyota,Gray,Car,1779400793,1779400801,2026-05-22T04:59:53.875186,2026-05-22T05:00:01.750371
22-05-2026,CCTV04,05:00:00,0,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV04/CCTV04_track_0_Car_22-05-2026_05-00-00_f000097_crop.jpg,Toyota,White,Car,1779400794,1779400800,2026-05-22T04:59:54.320951,2026-05-22T05:00:00.561664
22-05-2026,CCTV05,05:00:00,2,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_2_Car_22-05-2026_05-00-00_f000097_crop.jpg,Toyota,White,Car,1779400794,1779400801,2026-05-22T04:59:54.320951,2026-05-22T05:00:01.898960
22-05-2026,CCTV01,05:00:00,1,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_1_Car_22-05-2026_05-00-00_f000098_crop.jpg,Toyota,Gray,Car,1779400793,1779400801,2026-05-22T04:59:53.875186,2026-05-22T05:00:01.750371
22-05-2026,CCTV03,05:00:00,3,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV03/CCTV03_track_3_Truck_22-05-2026_05-00-00_f000098_crop.jpg,Truck,Gray,Truck,1779400800,1779400802,2026-05-22T05:00:00.561664,2026-05-22T05:00:02.196137
22-05-2026,CCTV04,05:00:00,0,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV04/CCTV04_track_0_Car_22-05-2026_05-00-00_f000098_crop.jpg,Toyota,White,Car,1779400794,1779400800,2026-05-22T04:59:54.320951,2026-05-22T05:00:00.561664
