timestamp,round,camera_id,vehicle_type,detection_conf,car_brand,brand_conf,car_color,color_score,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height,bounding_box
2026-05-21T16:54:57.043,30,cam3,car,0.3191,Toyota,0.9668,Bronze Silver,0.4360,1200,239,1313,290,113,51,"{""x1"": 1200, ""y1"": 239, ""x2"": 1313, ""y2"": 290}"
2026-05-21T16:54:57.043,30,cam3,car,0.3091,Toyota,0.6942,Gray,0.6382,51,375,142,436,91,61,"{""x1"": 51, ""y1"": 375, ""x2"": 142, ""y2"": 436}"
2026-05-21T16:54:57.043,30,cam4,car,0.5254,Toyota,0.8195,Bronze Silver,0.4632,986,226,1038,263,52,37,"{""x1"": 986, ""y1"": 226, ""x2"": 1038, ""y2"": 263}"
2026-05-21T16:54:57.043,30,cam4,car,0.4321,Toyota,0.9213,Bronze Silver,0.4991,675,198,741,229,66,31,"{""x1"": 675, ""y1"": 198, ""x2"": 741, ""y2"": 229}"
2026-05-21T16:54:57.043,30,cam4,car,0.3503,Isuzu,0.6839,Bronze Silver,0.4879,984,229,1032,258,48,29,"{""x1"": 984, ""y1"": 229, ""x2"": 1032, ""y2"": 258}"
2026-05-21T16:54:58.131,31,cam1,car,0.7690,Honda,0.9971,Bronze Gray,0.3145,868,432,1330,635,462,203,"{""x1"": 868, ""y1"": 432, ""x2"": 1330, ""y2"": 635}"
2026-05-21T16:54:58.131,31,cam1,car,0.6567,Honda,0.9981,Bronze Gray,0.3141,865,432,1326,635,461,203,"{""x1"": 865, ""y1"": 432, ""x2"": 1326, ""y2"": 635}"
2026-05-21T16:54:58.131,31,cam1,car,0.3416,Toyota,0.8170,Bronze Silver,0.4843,675,200,742,229,67,29,"{""x1"": 675, ""y1"": 200, ""x2"": 742, ""y2"": 229}"
2026-05-21T16:54:58.131,31,cam1,car,0.2539,Toyota,0.8014,Maroon,0.2480,787,202,861,226,74,24,"{""x1"": 787, ""y1"": 202, ""x2"": 861, ""y2"": 226}"
2026-05-21T16:54:58.131,31,cam2,car,0.4785,Toyota,0.4934,Bronze Silver,0.3718,418,266,643,424,225,158,"{""x1"": 418, ""y1"": 266, ""x2"": 643, ""y2"": 424}"
2026-05-21T16:54:58.131,31,cam3,car,0.5981,Toyota,0.9774,Bronze Silver,0.3650,432,297,537,356,105,59,"{""x1"": 432, ""y1"": 297, ""x2"": 537, ""y2"": 356}"
2026-05-21T16:54:58.131,31,cam3,car,0.3611,Toyota,0.9832,Bronze Silver,0.4121,1199,239,1311,290,112,51,"{""x1"": 1199, ""y1"": 239, ""x2"": 1311, ""y2"": 290}"
2026-05-21T16:54:58.131,31,cam3,car,0.2798,Toyota,0.8819,Gray,0.4073,1842,444,1915,509,73,65,"{""x1"": 1842, ""y1"": 444, ""x2"": 1915, ""y2"": 509}"
2026-05-21T16:54:58.131,31,cam3,car,0.2568,Toyota,0.3261,Bronze Silver,0.3560,116,358,177,404,61,46,"{""x1"": 116, ""y1"": 358, ""x2"": 177, ""y2"": 404}"
2026-05-21T16:54:58.131,31,cam4,car,0.9272,Honda,0.9995,Charcoal,0.3945,1162,428,1548,606,386,178,"{""x1"": 1162, ""y1"": 428, ""x2"": 1548, ""y2"": 606}"
2026-05-21T16:54:58.131,31,cam4,car,0.4436,Toyota,0.8373,Bronze Silver,0.4768,986,226,1035,262,49,36,"{""x1"": 986, ""y1"": 226, ""x2"": 1035, ""y2"": 262}"
2026-05-21T16:54:58.131,31,cam4,car,0.3867,Isuzu,0.7728,Bronze Silver,0.4950,986,229,1031,258,45,29,"{""x1"": 986, ""y1"": 229, ""x2"": 1031, ""y2"": 258}"
2026-05-21T16:54:58.131,31,cam4,car,0.3140,Toyota,0.8609,Bronze Silver,0.4953,675,200,743,228,68,28,"{""x1"": 675, ""y1"": 200, ""x2"": 743, ""y2"": 228}"
2026-05-21T16:54:58.131,31,cam5,car,0.4785,Toyota,0.4934,Bronze Silver,0.3718,418,266,643,424,225,158,"{""x1"": 418, ""y1"": 266, ""x2"": 643, ""y2"": 424}"
2026-05-21T16:54:59.793,32,cam1,car,0.9082,Honda,0.9952,Bronze Gray,0.3453,799,432,1279,640,480,208,"{""x1"": 799, ""y1"": 432, ""x2"": 1279, ""y2"": 640}"
2026-05-21T16:54:59.793,32,cam1,car,0.3721,Toyota,0.6799,Bronze Silver,0.4978,1870,429,1918,489,48,60,"{""x1"": 1870, ""y1"": 429, ""x2"": 1918, ""y2"": 489}"
2026-05-21T16:54:59.793,32,cam1,car,0.3433,Toyota,0.8178,Bronze Silver,0.4840,675,200,742,229,67,29,"{""x1"": 675, ""y1"": 200, ""x2"": 742, ""y2"": 229}"
2026-05-21T16:54:59.793,32,cam1,car,0.2524,Toyota,0.7408,Maroon,0.2533,788,202,860,226,72,24,"{""x1"": 788, ""y1"": 202, ""x2"": 860, ""y2"": 226}"
2026-05-21T16:54:59.793,32,cam2,car,0.5947,Honda,0.9944,Gray,0.3868,789,188,944,251,155,63,"{""x1"": 789, ""y1"": 188, ""x2"": 944, ""y2"": 251}"
2026-05-21T16:54:59.793,32,cam2,car,0.4321,Toyota,0.7018,Bronze Silver,0.3662,415,264,643,424,228,160,"{""x1"": 415, ""y1"": 264, ""x2"": 643, ""y2"": 424}"
2026-05-21T16:54:59.793,32,cam2,car,0.3757,Toyota,0.7913,Bronze Silver,0.5287,426,212,624,288,198,76,"{""x1"": 426, ""y1"": 212, ""x2"": 624, ""y2"": 288}"
2026-05-21T16:54:59.793,32,cam2,car,0.3647,Toyota,0.8306,Gray,0.4690,582,188,689,253,107,65,"{""x1"": 582, ""y1"": 188, ""x2"": 689, ""y2"": 253}"
2026-05-21T16:54:59.793,32,cam2,car,0.3157,Honda,0.9987,Gray,0.4084,792,189,943,252,151,63,"{""x1"": 792, ""y1"": 189, ""x2"": 943, ""y2"": 252}"
2026-05-21T16:54:59.793,32,cam2,car,0.2583,Toyota,0.8526,Gray,0.4983,398,185,478,227,80,42,"{""x1"": 398, ""y1"": 185, ""x2"": 478, ""y2"": 227}"
2026-05-21T16:54:59.793,32,cam3,car,0.5981,Toyota,0.9774,Bronze Silver,0.3650,432,297,537,356,105,59,"{""x1"": 432, ""y1"": 297, ""x2"": 537, ""y2"": 356}"
2026-05-21T16:54:59.793,32,cam3,car,0.3611,Toyota,0.9832,Bronze Silver,0.4121,1199,239,1311,290,112,51,"{""x1"": 1199, ""y1"": 239, ""x2"": 1311, ""y2"": 290}"
2026-05-21T16:54:59.793,32,cam3,car,0.2798,Toyota,0.8819,Gray,0.4073,1842,444,1915,509,73,65,"{""x1"": 1842, ""y1"": 444, ""x2"": 1915, ""y2"": 509}"
2026-05-21T16:54:59.793,32,cam3,car,0.2568,Toyota,0.3261,Bronze Silver,0.3560,116,358,177,404,61,46,"{""x1"": 116, ""y1"": 358, ""x2"": 177, ""y2"": 404}"
2026-05-21T16:54:59.793,32,cam4,car,0.9272,Honda,0.9995,Charcoal,0.3945,1162,428,1548,606,386,178,"{""x1"": 1162, ""y1"": 428, ""x2"": 1548, ""y2"": 606}"
2026-05-21T16:54:59.793,32,cam4,car,0.4436,Toyota,0.8373,Bronze Silver,0.4768,986,226,1035,262,49,36,"{""x1"": 986, ""y1"": 226, ""x2"": 1035, ""y2"": 262}"
2026-05-21T16:54:59.793,32,cam4,car,0.3867,Isuzu,0.7728,Bronze Silver,0.4950,986,229,1031,258,45,29,"{""x1"": 986, ""y1"": 229, ""x2"": 1031, ""y2"": 258}"
2026-05-21T16:54:59.793,32,cam4,car,0.3140,Toyota,0.8609,Bronze Silver,0.4953,675,200,743,228,68,28,"{""x1"": 675, ""y1"": 200, ""x2"": 743, ""y2"": 228}"
2026-05-21T16:54:59.793,32,cam5,car,0.5947,Honda,0.9944,Gray,0.3868,789,188,944,251,155,63,"{""x1"": 789, ""y1"": 188, ""x2"": 944, ""y2"": 251}"
2026-05-21T16:54:59.793,32,cam5,car,0.4321,Toyota,0.7018,Bronze Silver,0.3662,415,264,643,424,228,160,"{""x1"": 415, ""y1"": 264, ""x2"": 643, ""y2"": 424}"
2026-05-21T16:54:59.793,32,cam5,car,0.3757,Toyota,0.7913,Bronze Silver,0.5287,426,212,624,288,198,76,"{""x1"": 426, ""y1"": 212, ""x2"": 624, ""y2"": 288}"
2026-05-21T16:54:59.793,32,cam5,car,0.3647,Toyota,0.8306,Gray,0.4690,582,188,689,253,107,65,"{""x1"": 582, ""y1"": 188, ""x2"": 689, ""y2"": 253}"
2026-05-21T16:54:59.793,32,cam5,car,0.3157,Honda,0.9987,Gray,0.4084,792,189,943,252,151,63,"{""x1"": 792, ""y1"": 189, ""x2"": 943, ""y2"": 252}"
2026-05-21T16:54:59.793,32,cam5,car,0.2583,Toyota,0.8526,Gray,0.4983,398,185,478,227,80,42,"{""x1"": 398, ""y1"": 185, ""x2"": 478, ""y2"": 227}"
2026-05-21T16:55:01.658,33,cam1,car,0.8633,Nissan,0.9026,Bronze Silver,0.5267,1466,373,1696,465,230,92,"{""x1"": 1466, ""y1"": 373, ""x2"": 1696, ""y2"": 465}"
2026-05-21T16:55:01.658,33,cam1,car,0.7944,Honda,0.9445,Charcoal,0.5844,0,474,223,699,223,225,"{""x1"": 0, ""y1"": 474, ""x2"": 223, ""y2"": 699}"
2026-05-21T16:55:01.658,33,cam1,car,0.3433,Toyota,0.8441,Bronze Silver,0.4908,675,200,741,228,66,28,"{""x1"": 675, ""y1"": 200, ""x2"": 741, ""y2"": 228}"
2026-05-21T16:55:01.658,33,cam1,car,0.3345,Isuzu,0.8800,Bronze Silver,0.4868,985,230,1026,258,41,28,"{""x1"": 985, ""y1"": 230, ""x2"": 1026, ""y2"": 258}"
2026-05-21T16:55:01.658,33,cam1,car,0.2644,Toyota,0.7552,Bronze Silver,0.4406,987,227,1032,264,45,37,"{""x1"": 987, ""y1"": 227, ""x2"": 1032, ""y2"": 264}"
2026-05-21T16:55:01.658,33,cam2,car,0.3979,Toyota,0.5755,Bronze Silver,0.4022,418,270,642,425,224,155,"{""x1"": 418, ""y1"": 270, ""x2"": 642, ""y2"": 425}"
2026-05-21T16:55:01.658,33,cam2,car,0.2690,Toyota,0.5588,Gray,0.5071,396,184,477,232,81,48,"{""x1"": 396, ""y1"": 184, ""x2"": 477, ""y2"": 232}"
2026-05-21T16:55:01.658,33,cam2,car,0.2583,Toyota,0.6087,Bronze Silver,0.3453,777,162,870,219,93,57,"{""x1"": 777, ""y1"": 162, ""x2"": 870, ""y2"": 219}"
2026-05-21T16:55:01.658,33,cam2,car,0.2554,Toyota,0.6002,Gray,0.4522,525,160,568,190,43,30,"{""x1"": 525, ""y1"": 160, ""x2"": 568, ""y2"": 190}"
2026-05-21T16:55:01.658,33,cam3,car,0.6245,Toyota,0.9804,Bronze Silver,0.3966,432,297,539,355,107,58,"{""x1"": 432, ""y1"": 297, ""x2"": 539, ""y2"": 355}"
2026-05-21T16:55:01.658,33,cam3,car,0.3364,Toyota,0.9906,Gray,0.3969,1199,240,1311,291,112,51,"{""x1"": 1199, ""y1"": 240, ""x2"": 1311, ""y2"": 291}"
2026-05-21T16:55:01.658,33,cam3,car,0.3259,Toyota,0.9282,Charcoal,0.3642,52,381,116,438,64,57,"{""x1"": 52, ""y1"": 381, ""x2"": 116, ""y2"": 438}"
2026-05-21T16:55:01.658,33,cam3,car,0.3091,Toyota,0.7920,Bronze Silver,0.2954,112,356,181,404,69,48,"{""x1"": 112, ""y1"": 356, ""x2"": 181, ""y2"": 404}"
2026-05-21T16:55:01.658,33,cam4,car,0.8447,Toyota,0.5708,Bronze Silver,0.6019,1285,345,1521,437,236,92,"{""x1"": 1285, ""y1"": 345, ""x2"": 1521, ""y2"": 437}"
2026-05-21T16:55:01.658,33,cam4,car,0.5215,Toyota,0.8099,Bronze Silver,0.4584,986,227,1035,263,49,36,"{""x1"": 986, ""y1"": 227, ""x2"": 1035, ""y2"": 263}"
2026-05-21T16:55:01.658,33,cam4,car,0.4148,Toyota,0.8432,Bronze Silver,0.4905,675,200,741,229,66,29,"{""x1"": 675, ""y1"": 200, ""x2"": 741, ""y2"": 229}"
2026-05-21T16:55:01.658,33,cam4,car,0.3979,Isuzu,0.7217,Bronze Silver,0.4532,984,229,1032,259,48,30,"{""x1"": 984, ""y1"": 229, ""x2"": 1032, ""y2"": 259}"
2026-05-21T16:55:01.658,33,cam4,car,0.2612,Toyota,0.6764,Bronze Silver,0.2651,787,202,858,226,71,24,"{""x1"": 787, ""y1"": 202, ""x2"": 858, ""y2"": 226}"
2026-05-21T16:55:01.658,33,cam5,car,0.3979,Toyota,0.5755,Bronze Silver,0.4022,418,270,642,425,224,155,"{""x1"": 418, ""y1"": 270, ""x2"": 642, ""y2"": 425}"
2026-05-21T16:55:01.658,33,cam5,car,0.2690,Toyota,0.5588,Gray,0.5071,396,184,477,232,81,48,"{""x1"": 396, ""y1"": 184, ""x2"": 477, ""y2"": 232}"
2026-05-21T16:55:01.658,33,cam5,car,0.2583,Toyota,0.6087,Bronze Silver,0.3453,777,162,870,219,93,57,"{""x1"": 777, ""y1"": 162, ""x2"": 870, ""y2"": 219}"
2026-05-21T16:55:01.658,33,cam5,car,0.2554,Toyota,0.6002,Gray,0.4522,525,160,568,190,43,30,"{""x1"": 525, ""y1"": 160, ""x2"": 568, ""y2"": 190}"
2026-05-21T16:55:03.228,34,cam1,car,0.7773,Toyota,0.9869,Bronze Silver,0.6668,956,281,1107,350,151,69,"{""x1"": 956, ""y1"": 281, ""x2"": 1107, ""y2"": 350}"
2026-05-21T16:55:03.228,34,cam1,car,0.4766,Toyota,0.8308,Bronze Silver,0.4803,985,226,1035,263,50,37,"{""x1"": 985, ""y1"": 226, ""x2"": 1035, ""y2"": 263}"
2026-05-21T16:55:03.228,34,cam1,car,0.4282,Toyota,0.8631,Bronze Silver,0.5087,674,199,741,229,67,30,"{""x1"": 674, ""y1"": 199, ""x2"": 741, ""y2"": 229}"
2026-05-21T16:55:03.228,34,cam1,car,0.3523,Isuzu,0.8203,Bronze Silver,0.4702,986,229,1029,258,43,29,"{""x1"": 986, ""y1"": 229, ""x2"": 1029, ""y2"": 258}"
2026-05-21T16:55:03.228,34,cam1,car,0.2737,Toyota,0.5440,Bronze Silver,0.2604,786,202,858,226,72,24,"{""x1"": 786, ""y1"": 202, ""x2"": 858, ""y2"": 226}"
2026-05-21T16:55:03.228,34,cam2,car,0.5679,Toyota,0.6634,Bronze Silver,0.3862,417,267,643,423,226,156,"{""x1"": 417, ""y1"": 267, ""x2"": 643, ""y2"": 423}"
2026-05-21T16:55:03.228,34,cam3,car,0.5796,Toyota,0.9714,Bronze Silver,0.3802,431,298,539,355,108,57,"{""x1"": 431, ""y1"": 298, ""x2"": 539, ""y2"": 355}"
2026-05-21T16:55:03.228,34,cam3,car,0.3040,Toyota,0.8759,Gray,0.4628,1842,434,1917,510,75,76,"{""x1"": 1842, ""y1"": 434, ""x2"": 1917, ""y2"": 510}"
2026-05-21T16:55:03.228,34,cam3,car,0.2991,Toyota,0.9362,Gray,0.4279,52,380,121,438,69,58,"{""x1"": 52, ""y1"": 380, ""x2"": 121, ""y2"": 438}"
2026-05-21T16:55:03.228,34,cam3,car,0.2925,Toyota,0.9915,Bronze Silver,0.3812,1198,237,1313,291,115,54,"{""x1"": 1198, ""y1"": 237, ""x2"": 1313, ""y2"": 291}"
2026-05-21T16:55:03.228,34,cam3,car,0.2861,Toyota,0.6177,Silver,0.3500,114,356,182,404,68,48,"{""x1"": 114, ""y1"": 356, ""x2"": 182, ""y2"": 404}"
2026-05-21T16:55:03.228,34,cam3,car,0.2644,Toyota,0.7658,Gray,0.5680,54,375,140,434,86,59,"{""x1"": 54, ""y1"": 375, ""x2"": 140, ""y2"": 434}"
2026-05-21T16:55:03.228,34,cam3,car,0.2524,Toyota,0.6970,Bronze Silver,0.3624,113,343,189,405,76,62,"{""x1"": 113, ""y1"": 343, ""x2"": 189, ""y2"": 405}"
2026-05-21T16:55:03.228,34,cam4,car,0.7866,Toyota,0.9939,Bronze Silver,0.6296,1044,300,1236,381,192,81,"{""x1"": 1044, ""y1"": 300, ""x2"": 1236, ""y2"": 381}"
2026-05-21T16:55:03.228,34,cam4,car,0.5601,Toyota,0.8190,Bronze Silver,0.4806,985,226,1036,264,51,38,"{""x1"": 985, ""y1"": 226, ""x2"": 1036, ""y2"": 264}"
2026-05-21T16:55:03.228,34,cam4,car,0.4226,Toyota,0.8886,Bronze Silver,0.4790,675,199,741,229,66,30,"{""x1"": 675, ""y1"": 199, ""x2"": 741, ""y2"": 229}"
2026-05-21T16:55:03.228,34,cam4,car,0.3757,Isuzu,0.5153,Bronze Silver,0.4673,984,229,1033,259,49,30,"{""x1"": 984, ""y1"": 229, ""x2"": 1033, ""y2"": 259}"
2026-05-21T16:55:03.228,34,cam4,car,0.2629,Toyota,0.5492,Bronze Silver,0.2680,786,202,859,226,73,24,"{""x1"": 786, ""y1"": 202, ""x2"": 859, ""y2"": 226}"
2026-05-21T16:55:03.228,34,cam5,car,0.5679,Toyota,0.6634,Bronze Silver,0.3862,417,267,643,423,226,156,"{""x1"": 417, ""y1"": 267, ""x2"": 643, ""y2"": 423}"
2026-05-21T16:55:07.127,35,cam1,motorcycle,0.6567,,,,,693,421,840,513,147,92,"{""x1"": 693, ""y1"": 421, ""x2"": 840, ""y2"": 513}"
2026-05-21T16:55:07.127,35,cam1,car,0.5640,Toyota,0.8995,Bronze Silver,0.4605,985,225,1036,262,51,37,"{""x1"": 985, ""y1"": 225, ""x2"": 1036, ""y2"": 262}"
2026-05-21T16:55:07.127,35,cam1,car,0.4436,Toyota,0.6952,Bronze Silver,0.5061,819,233,873,271,54,38,"{""x1"": 819, ""y1"": 233, ""x2"": 873, ""y2"": 271}"
2026-05-21T16:55:07.127,35,cam1,car,0.4302,Toyota,0.8281,Bronze Silver,0.4874,674,199,741,229,67,30,"{""x1"": 674, ""y1"": 199, ""x2"": 741, ""y2"": 229}"
2026-05-21T16:55:07.127,35,cam1,car,0.3630,Isuzu,0.7449,Bronze Silver,0.4711,984,228,1032,259,48,31,"{""x1"": 984, ""y1"": 228, ""x2"": 1032, ""y2"": 259}"
2026-05-21T16:55:07.127,35,cam1,car,0.2598,Isuzu,0.4884,Maroon,0.3535,799,204,851,229,52,25,"{""x1"": 799, ""y1"": 204, ""x2"": 851, ""y2"": 229}"
2026-05-21T16:55:07.127,35,cam2,car,0.7104,Toyota,0.9075,Gray,0.4311,678,206,863,282,185,76,"{""x1"": 678, ""y1"": 206, ""x2"": 863, ""y2"": 282}"
2026-05-21T16:55:07.127,35,cam2,car,0.6738,MG,0.6428,Bronze Silver,0.7143,800,222,965,324,165,102,"{""x1"": 800, ""y1"": 222, ""x2"": 965, ""y2"": 324}"
2026-05-21T16:55:07.127,35,cam2,car,0.5273,Toyota,0.4030,Bronze Silver,0.4025,415,270,643,423,228,153,"{""x1"": 415, ""y1"": 270, ""x2"": 643, ""y2"": 423}"
2026-05-21T16:55:07.127,35,cam2,car,0.4282,Toyota,0.8515,Gray,0.4318,394,225,502,282,108,57,"{""x1"": 394, ""y1"": 225, ""x2"": 502, ""y2"": 282}"
2026-05-21T16:55:07.127,35,cam2,car,0.2830,Subaru,0.1932,Bronze Silver,0.4762,790,162,953,220,163,58,"{""x1"": 790, ""y1"": 162, ""x2"": 953, ""y2"": 220}"
2026-05-21T16:55:07.127,35,cam2,car,0.2690,Isuzu,0.7807,Gray,0.5553,525,159,568,188,43,29,"{""x1"": 525, ""y1"": 159, ""x2"": 568, ""y2"": 188}"
2026-05-21T16:55:07.127,35,cam3,car,0.9082,Toyota,0.9950,Charcoal,0.6709,974,554,1546,840,572,286,"{""x1"": 974, ""y1"": 554, ""x2"": 1546, ""y2"": 840}"
2026-05-21T16:55:07.127,35,cam3,car,0.6152,Toyota,0.9432,Bronze Silver,0.3772,431,297,541,356,110,59,"{""x1"": 431, ""y1"": 297, ""x2"": 541, ""y2"": 356}"
2026-05-21T16:55:07.127,35,cam3,car,0.3416,Toyota,0.9558,Bronze Silver,0.4100,1198,238,1311,291,113,53,"{""x1"": 1198, ""y1"": 238, ""x2"": 1311, ""y2"": 291}"
2026-05-21T16:55:07.127,35,cam3,car,0.3398,Toyota,0.9475,Gray,0.4860,52,379,125,437,73,58,"{""x1"": 52, ""y1"": 379, ""x2"": 125, ""y2"": 437}"
2026-05-21T16:55:07.127,35,cam3,car,0.3191,Toyota,0.7951,Gray,0.5235,1843,436,1917,511,74,75,"{""x1"": 1843, ""y1"": 436, ""x2"": 1917, ""y2"": 511}"
2026-05-21T16:55:07.127,35,cam4,car,0.5566,Toyota,0.6179,Bronze Silver,0.4798,823,236,879,274,56,38,"{""x1"": 823, ""y1"": 236, ""x2"": 879, ""y2"": 274}"
2026-05-21T16:55:07.127,35,cam4,car,0.5391,Toyota,0.8850,Bronze Silver,0.4659,986,225,1035,262,49,37,"{""x1"": 986, ""y1"": 225, ""x2"": 1035, ""y2"": 262}"
2026-05-21T16:55:07.127,35,cam4,car,0.3943,Toyota,0.8723,Bronze Silver,0.5016,675,199,741,229,66,30,"{""x1"": 675, ""y1"": 199, ""x2"": 741, ""y2"": 229}"
2026-05-21T16:55:07.127,35,cam4,motorcycle,0.3831,,,,,857,398,970,482,113,84,"{""x1"": 857, ""y1"": 398, ""x2"": 970, ""y2"": 482}"
2026-05-21T16:55:07.127,35,cam4,car,0.3540,Isuzu,0.6916,Bronze Silver,0.4906,984,228,1032,259,48,31,"{""x1"": 984, ""y1"": 228, ""x2"": 1032, ""y2"": 259}"
2026-05-21T16:55:07.127,35,cam5,car,0.7104,Toyota,0.9075,Gray,0.4311,678,206,863,282,185,76,"{""x1"": 678, ""y1"": 206, ""x2"": 863, ""y2"": 282}"
2026-05-21T16:55:07.127,35,cam5,car,0.6738,MG,0.6428,Bronze Silver,0.7143,800,222,965,324,165,102,"{""x1"": 800, ""y1"": 222, ""x2"": 965, ""y2"": 324}"
2026-05-21T16:55:07.127,35,cam5,car,0.5273,Toyota,0.4030,Bronze Silver,0.4025,415,270,643,423,228,153,"{""x1"": 415, ""y1"": 270, ""x2"": 643, ""y2"": 423}"
2026-05-21T16:55:07.127,35,cam5,car,0.4282,Toyota,0.8515,Gray,0.4318,394,225,502,282,108,57,"{""x1"": 394, ""y1"": 225, ""x2"": 502, ""y2"": 282}"
2026-05-21T16:55:07.127,35,cam5,car,0.2830,Subaru,0.1932,Bronze Silver,0.4762,790,162,953,220,163,58,"{""x1"": 790, ""y1"": 162, ""x2"": 953, ""y2"": 220}"
2026-05-21T16:55:07.127,35,cam5,car,0.2690,Isuzu,0.7807,Gray,0.5553,525,159,568,188,43,29,"{""x1"": 525, ""y1"": 159, ""x2"": 568, ""y2"": 188}"
2026-05-21T16:55:08.789,36,cam1,car,0.5796,Toyota,0.8193,Bronze Silver,0.4596,986,226,1036,263,50,37,"{""x1"": 986, ""y1"": 226, ""x2"": 1036, ""y2"": 263}"
2026-05-21T16:55:08.789,36,cam1,car,0.3738,Toyota,0.8087,Bronze Silver,0.4844,674,199,741,229,67,30,"{""x1"": 674, ""y1"": 199, ""x2"": 741, ""y2"": 229}"
2026-05-21T16:55:08.789,36,cam1,car,0.3594,Isuzu,0.6067,Bronze Silver,0.4847,984,229,1033,259,49,30,"{""x1"": 984, ""y1"": 229, ""x2"": 1033, ""y2"": 259}"
2026-05-21T16:55:08.789,36,cam1,car,0.2659,Isuzu,0.6367,Bronze Silver,0.5243,792,220,846,254,54,34,"{""x1"": 792, ""y1"": 220, ""x2"": 846, ""y2"": 254}"
2026-05-21T16:55:08.789,36,cam2,car,0.7812,MG,0.8459,Bronze Silver,0.6614,649,236,870,365,221,129,"{""x1"": 649, ""y1"": 236, ""x2"": 870, ""y2"": 365}"
2026-05-21T16:55:08.789,36,cam2,car,0.6318,Honda,0.9646,Bronze Silver,0.4361,864,204,963,266,99,62,"{""x1"": 864, ""y1"": 204, ""x2"": 963, ""y2"": 266}"
2026-05-21T16:55:08.789,36,cam2,car,0.4785,Toyota,0.7041,Bronze Silver,0.3626,418,267,641,424,223,157,"{""x1"": 418, ""y1"": 267, ""x2"": 641, ""y2"": 424}"
2026-05-21T16:55:08.789,36,cam2,car,0.3540,Toyota,0.9530,Gray,0.5031,396,184,477,226,81,42,"{""x1"": 396, ""y1"": 184, ""x2"": 477, ""y2"": 226}"
2026-05-21T16:55:08.789,36,cam3,car,0.8765,Toyota,0.9614,Charcoal,0.5033,864,542,1419,822,555,280,"{""x1"": 864, ""y1"": 542, ""x2"": 1419, ""y2"": 822}"
2026-05-21T16:55:08.789,36,cam3,car,0.6060,Toyota,0.9893,Bronze Silver,0.3549,431,297,541,355,110,58,"{""x1"": 431, ""y1"": 297, ""x2"": 541, ""y2"": 355}"
2026-05-21T16:55:08.789,36,cam3,car,0.3345,Toyota,0.9572,Gray,0.5049,52,379,127,437,75,58,"{""x1"": 52, ""y1"": 379, ""x2"": 127, ""y2"": 437}"
2026-05-21T16:55:08.789,36,cam3,car,0.3091,Toyota,0.9865,Bronze Silver,0.4161,1197,237,1313,291,116,54,"{""x1"": 1197, ""y1"": 237, ""x2"": 1313, ""y2"": 291}"
2026-05-21T16:55:08.789,36,cam3,car,0.2959,Toyota,0.7976,Gray,0.5223,1843,436,1917,511,74,75,"{""x1"": 1843, ""y1"": 436, ""x2"": 1917, ""y2"": 511}"
2026-05-21T16:55:08.789,36,cam3,car,0.2612,Toyota,0.3451,Bronze Silver,0.3434,118,357,179,404,61,47,"{""x1"": 118, ""y1"": 357, ""x2"": 179, ""y2"": 404}"
2026-05-21T16:55:08.789,36,cam4,car,0.5908,Toyota,0.8164,Bronze Silver,0.4626,986,226,1036,263,50,37,"{""x1"": 986, ""y1"": 226, ""x2"": 1036, ""y2"": 263}"
2026-05-21T16:55:08.789,36,cam4,motorcycle,0.5566,,,,,187,468,389,594,202,126,"{""x1"": 187, ""y1"": 468, ""x2"": 389, ""y2"": 594}"
2026-05-21T16:55:08.789,36,cam4,car,0.3540,Isuzu,0.6828,Bronze Silver,0.4719,984,229,1032,259,48,30,"{""x1"": 984, ""y1"": 229, ""x2"": 1032, ""y2"": 259}"
2026-05-21T16:55:08.789,36,cam4,car,0.3364,Toyota,0.8568,Bronze Silver,0.4845,675,199,741,229,66,30,"{""x1"": 675, ""y1"": 199, ""x2"": 741, ""y2"": 229}"
2026-05-21T16:55:08.789,36,cam4,car,0.3174,Isuzu,0.9028,Bronze Silver,0.4714,809,233,858,263,49,30,"{""x1"": 809, ""y1"": 233, ""x2"": 858, ""y2"": 263}"
2026-05-21T16:55:08.789,36,cam5,car,0.7812,MG,0.8459,Bronze Silver,0.6614,649,236,870,365,221,129,"{""x1"": 649, ""y1"": 236, ""x2"": 870, ""y2"": 365}"
2026-05-21T16:55:08.789,36,cam5,car,0.6318,Honda,0.9646,Bronze Silver,0.4361,864,204,963,266,99,62,"{""x1"": 864, ""y1"": 204, ""x2"": 963, ""y2"": 266}"
2026-05-21T16:55:08.789,36,cam5,car,0.4785,Toyota,0.7041,Bronze Silver,0.3626,418,267,641,424,223,157,"{""x1"": 418, ""y1"": 267, ""x2"": 641, ""y2"": 424}"
2026-05-21T16:55:08.789,36,cam5,car,0.3540,Toyota,0.9530,Gray,0.5031,396,184,477,226,81,42,"{""x1"": 396, ""y1"": 184, ""x2"": 477, ""y2"": 226}"
2026-05-21T16:55:10.762,37,cam1,car,0.5796,Toyota,0.8193,Bronze Silver,0.4596,986,226,1036,263,50,37,"{""x1"": 986, ""y1"": 226, ""x2"": 1036, ""y2"": 263}"
2026-05-21T16:55:10.762,37,cam1,car,0.3738,Toyota,0.8087,Bronze Silver,0.4844,674,199,741,229,67,30,"{""x1"": 674, ""y1"": 199, ""x2"": 741, ""y2"": 229}"
